TITLE,AUTHOR,URL
‘My Silent Heart Attack Caught Me Unaware’: 5 Signs You Should Look out For,Vidya Raja,https://www.thebetterindia.com/263021/silent-heart-attack-symptoms-doctor-consult-angiogram-health-hospital/
Meet the 3 Friends Creating an Army of Specially-Trained Healthcare Workers for India,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/263014/virohan-healthcare-edtech-train-emts-paramedics-lab-technicians/
"Family Uses Personal Savings to Set up Solar Plant, Powers Hundreds of Rajasthan Homes",Himanshu Nitnaware,https://www.thebetterindia.com/262980/rajasthan-solar-power-plant-save-electricity-power-crisis/
Hero of the Helpless: This 23-YO Rescued 350 Destitute From the Streets of Erode,Ria Gupta,https://www.thebetterindia.com/262974/manisha-tamil-nadu-rescues-homeless-inspiring-hero/
IIT Student Builds Award-Winning Spray Gun That Heals Burn Victims in 1/3rd Time,Roshini Muthukumar,https://www.thebetterindia.com/262996/iit-innovation-skin-spray-gun-burn-acid-attack-injury-health-tech-india/
Who Is Paralympic Gold Winner Pramod Whom Sachin Called ‘Inspiration to the World’?,Gopi Karelia,https://www.thebetterindia.com/262983/paralympics-tokyo-gold-badminton-pramod-bhagat-polio-sachin-tendulkar/
"First in Village To Go Organic, 70-Y0 Farmer Helps 1000 Others Follow Suit",Himanshu Nitnaware,https://www.thebetterindia.com/262948/yuvraj-borse-maharashtra-farmer-organic-food-farming-increase-income/
"Imagine Getting Calls From IIM A, IIM B & IIM C: How a Student Cracked All Interviews",Vidya Raja,https://www.thebetterindia.com/262964/iim-ahmedabad-interview-cat-exam-mba-preparation-strategy-aayush-gupta/
Why This Man Decided To Build A 10-Acre Township Dedicated To People With Autism,Gopi Karelia,https://www.thebetterindia.com/262932/autism-guardian-village-residential-space-community-hyderabad/
Beti Padhao: This Girl Single-Handedly Raised Rs 3 CR to Fund Education for 34000 Girls,Ria Gupta,https://www.thebetterindia.com/262866/indian-woman-hero-nishita-rajput-gujarat-education-girls-beti-padhao/
"Apply for 4 UGC Scholarships Worth up to Rs 36,200; Check Eligibility Criteria Here",Vidya Raja,https://www.thebetterindia.com/262903/how-to-apply-ugc-scholarship-student-post-graduation-girl-child/
"At 21, This Farmer’s Daughter Is Cycling 1500 km Across Drought-Prone Area; Here’s Why",Charkha Features,https://www.thebetterindia.com/262905/maharashtra-girl-cycles-drought-prone-farmer-water-conservation-pranali-chikte/
My Startup Helps Me Fund Animal Welfare & Earns Rs 7 Lakh/Year,Himanshu Nitnaware,https://www.thebetterindia.com/262923/kapil-patwardhan-pune-startup-floof-animal-merchandise-fund-welfare-rescue/
‘How I Helped Educate Over 25000 Girls After Being Denied an Education Myself’,Yoshita Rao,https://www.thebetterindia.com/262912/dalit-woman-inspires-girl-child-education-uttar-pradesh-skvs-founder/
Internet or Newspapers? UPSC Topper Ria Dabi Shares Current Affairs Prep Strategy for CSE,Vidya Raja,https://www.thebetterindia.com/262890/ria-dabi-upsc-cse-topper-ias-officer-tina-dabi-preparation-current-affairs/
"Shubham Kumar, Jagrati Awasthi, Ankita Jain: Meet the 3 Toppers of UPSC CSE 2020",Vidya Raja,https://www.thebetterindia.com/262859/upsc-cse-2020-topper-jagrati-awasthi-shubham-kumar-ias-preparation-tips/
A Silent Revolution: The 25-Year-Long Journey of Rural Transformation  Across India,Ananya Barua,https://www.thebetterindia.com/262872/ngo-social-work-villages-rural-development-inspiring-author/
"Shamed For Being Widowed, She Helped 16000 Women Like Her Find Income & Freedom",Gopi Karelia,https://www.thebetterindia.com/262851/himachal-pradesh-single-women-widows-ngo-help-inspiring/
IIT Alumnus Quits Job to Grow Over 400 Acres of Community Forest With 160 Farmers,Himanshu Nitnaware,https://www.thebetterindia.com/262852/beforest-coorg-sustainable-weekend-getaway-organic-farmer-success/
"Homemaker Makes Guilt-Free Goodies From Oats & Flax Seeds, Bags Tons of Orders",Vidya Raja,https://www.thebetterindia.com/262803/mumbai-woman-entrepreneur-healthy-snacks-oats-flax-seeds-online/
This Ladakhi’s Stunning Photos Will Convince You to Build Sanctuaries For Dark Skies,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262805/dorje-angchuk-ladakh-night-stars-galaxy-sky-pictures/
What Links Nalanda & Jagannath Puri? A Mithai That Once Wowed Mauryan Emperors,Ananya Barua,https://www.thebetterindia.com/262824/bihar-gi-tag-silao-khaja-nalanda-buddha-jagannath-puri-food-history/
Can Diabetics Eat Aloo Bukhara? Here’s Why Science Says You Must Eat More Plums,Gopi Karelia,https://www.thebetterindia.com/262792/india-aloo-bukhara-plum-diet-health-benefits-food-science/
IIT-BHU Team Finds Bacteria That Can Remove Cancer Causing Toxins From Wastewater,Roshini Muthukumar,https://www.thebetterindia.com/262821/iit-bhu-discovery-bacteria-hexavalent-chromium-metal-wastewater-low-cost-treatment/
The Jungle Method: How I Grew 777 Fruit Trees on a Quarter Acre of Land,Ria Gupta,https://www.thebetterindia.com/262784/haryana-organic-farmer-inspiring-success-story-profits-jungle-method/
"‘I Left a Govt Job & Argued With my Family, All to Save 7 Turtle Species From Extinction",Himanshu Nitnaware,https://www.thebetterindia.com/262761/wildlife-conservation-turtle-survival-alliance-shailendra-singh-india-hero/
‘I Started a Community Garden in Chennai to Grow Vegetables & Fruits Organically’,Roshini Muthukumar,https://www.thebetterindia.com/262750/chennai-organic-farming-community-garden-volunteers-residents/
Why This Forgotten Indian Hero Was Executed by The Nazis In Their Concentration Camp,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262757/michilotte-madhavan-mahe-executed-nazi-germany-france-world-war2-forgotten-hero/
"Engineer-Turned-Filmmaker Works with Pratik Gandhi, Rajkumar Rao; Wins National Award",Gopi Karelia,https://www.thebetterindia.com/262726/india-film-project-mikhil-musale-engineer-director-national-award-rajkummar-rao/
78-YO Woman’s Handmade Ethnic Dolls Compete With Mass-Produced Barbies,Ria Gupta,https://www.thebetterindia.com/262733/indian-doll-barbie-gujarat-woman-entrepreneur-inspiring-senior-citizen/
Couple Brings Tibetan Staple Food to Your Home; Helps With Cholesterol & Blood Sugar,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262711/order-tibetan-traditonal-food-barley-tsampa-butter-tea-couple-startup/
Apply for IIT Madras’ Free Online Five-Day Course on Artificial Intelligence,Vidya Raja,https://www.thebetterindia.com/262731/iit-madras-artificial-intelligence-free-online-course-register-online/
Knew That Harappans Had Tandoor Craving? Here’s The Story of This Iconic Culinary Art,Ria Gupta,https://www.thebetterindia.com/262613/tandoori-chicken-history-tandoor-indus-valley-civilization-moti-mahal/
‘Satisfaction Makes Her Glow’: Granddaughter Helps Dadi Start Crochet Business at 78,Vidya Raja,https://www.thebetterindia.com/262688/delhi-woman-entrepreneur-crochet-grandmother-granddaughter-home-business-instagram/
"From Zero Sales, Untrained Baker Turns Pancakes into Rs 7 Crore Business in 5 Years",Himanshu Nitnaware,https://www.thebetterindia.com/262697/mumbai-bakery-success-earns-croes-99pancakes-lessons-desserts-waffles/
This Lady’s Organic Collective Helps Farmers Increase Their Income by 6 Times,Bilal Khan,https://www.thebetterindia.com/262670/uttar-pradesh-organic-farmers-company-earns-crores-biscuits-laddu-pickles/
Grow Food on Your Walls: 8 Steps To Set Up Your Own Vertical Garden,Ria Gupta,https://www.thebetterindia.com/262651/home-gardening-tips-diy-vertical-garden-planters-seeds-plants-buy-online/
Watch: This Desi Innovation Lets You Make Juice By Pedalling a Cycle!,Ria Gupta,https://www.thebetterindia.com/262608/bengaluru-zero-waste-eat-raja-cycle-mixie-innovation-fitness-viral/
IOCL Recruitment 2021: Apply Online for 513 Engineers & Graduates Vacancies,Roshini Muthukumar,https://www.thebetterindia.com/262659/iocl-recruitment-vacancies-eligibility-engineers-graduates-how-to-apply/
17-YO Learns Ethical Hacking at Home; Finds Major Flaw in IRCTC Website,Vidya Raja,https://www.thebetterindia.com/262644/chennai-student-ethical-hacker-irctc-bug-bounty-hunter/
You Can Clear UPSC CSE Without Coaching; Here’s How I Did It: IAS Officer,Vidya Raja,https://www.thebetterindia.com/262621/upsc-cse-topper-ias-sarjana-yadav-prelims-coaching-hindu-notes/
Diabetic or Watching Your Weight? Switch to Rotis Made From 10000-YO Khapli Wheat,Roshini Muthukumar,https://www.thebetterindia.com/262626/khapli-wheat-indian-food-healthy-weight-loss-recipes-diabetes-cholesterol/
"Rare Silk Helps Weavers Earn Up to 900% More, Thanks to an Engineer",Gopi Karelia,https://www.thebetterindia.com/262599/bihar-banka-silk-buy-biba-fabindia-weavers-earn-engineer/
Watch: What Inspired an IIT Madras Grad to Give ‘Wings’ to Wheelchairs,Ria Gupta,https://www.thebetterindia.com/262591/iit-madras-innovation-neomotion-startup-buy-wheelchair/
No Age for Dreams: 80-Yo Man Cycles 4500 Kms to Khardung La To Celebrate B’Day,Ria Gupta,https://www.thebetterindia.com/262585/inspiring-senior-citizen-travel-kerala-to-khardung-la-ladakh-cycling/
Railway Recruitment 2021: Apply For 3093 Trade Apprentice Vacancies,Vidya Raja,https://www.thebetterindia.com/262584/railway-job-apply-online-recruitment-application-trade-apprentice-how-to/
How 3 Friends Are Helping Ladakhi Farmers Earn More by Staying Home,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262569/ladakh-basket-organic-buy-leh-apricot-buckwheat-tea-farmers/
"Woman Launches Cab & Caretaker Service With Ex-Servicemen, Caters to Over 2000",Gopi Karelia,https://www.thebetterindia.com/262558/buddy-cabs-besure-caretakers-booking-online-elderly-disabled/
"A Simple Step Helped Me Diagnose a Deadly Cancer 2 Weeks Early, Saved My Life",Ria Gupta,https://www.thebetterindia.com/262528/full-body-checkup-cbc-diagnostic-tests-leukaemia-blood-cancer/
How Indian Scientists Uncovered a Jurassic-Era Shark Species in Jaisalmer,India Science Wire,https://www.thebetterindia.com/262532/jaipur-scientists-discover-jurassic-age-shark-teeth-jaisalmer-basin/
Want To Start a Hydroponics Business? Expert Shares 5 Tips To Ensure Success,Roshini Muthukumar,https://www.thebetterindia.com/262544/academy-online-course-hydroponics-organic-farming-business-expert-tips/
The Man From Mathura Who Made Chennai Go Wild For his Sambar,Vidya Raja,https://www.thebetterindia.com/262530/chennai-iconic-eatery-best-idli-sambar-ratna-cafe-tamil-nadu/
This Muhammad Ali’s Unique Teaching Methods Are a Model for All of Ladakh,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262508/ladakh-kargil-government-school-unique-teacher-national-award-muhammad-ali/
NIOS Recruitment 2021: Apply For 115 Vacancies With Salaries up to Rs 2 Lakh,Vidya Raja,https://www.thebetterindia.com/262493/nios-job-vacancy-apply-online-salary-how-to/
51 Matches & 1862 Runs: The Inspiring Life of India’s First Deaf & Mute Cricketer,Gopi Karelia,https://www.thebetterindia.com/262492/baba-sidhaye-yashwant-prabhakar-deaf-mute-india-cricket-legend-runs/
Pickle Map of India: 30 Traditional Indian Achaars That Can Jazz Up Any Meal,Ananya Barua,https://www.thebetterindia.com/262479/pickle-map-of-india-mango-achaar-recipe-food-history/
6 Easy Ways to Cut Your Electricity Bills & Make Your Home Energy-Efficient,Navita Singh,https://www.thebetterindia.com/262469/how-to-reduce-electricity-bill-save-energy-tips-solar-power-sustainable-home/
"Farmer Toils 15 Yrs To Turn Degraded Land Into Fertile Paradise, Earns Rs 3 Lakh/Year",Ria Gupta,https://www.thebetterindia.com/262445/uma-mahato-dhanbad-farmer-coal-mines-convert-barren-land-fertile-environment-degradation-earns-lakhs/
Daughter’s Hair Fall Inspires 85-YO Couple to Launch Hair Oil With 50 Herbs,Gopi Karelia,https://www.thebetterindia.com/262429/retired-couple-hair-fall-loss-natural-herbal-oil-dandruff-avimee/
Startup Launches India’s First RTO-Approved Electric Conversion Kit for Motorcycles,Ria Gupta,https://www.thebetterindia.com/262452/thane-mumbai-petrol-ev-conversion-kit-electric-motorcycle-gogoa1/
‘I Lost 31 KG in Four Months While Eating Ghee! Here’s My Fitness Regime’,Ria Gupta,https://www.thebetterindia.com/262422/healthy-weight-loss-diet-home-cooked-recipes-workout-inspiration/
"Farmer’s Daughter Earns in Lakhs by Selling 2,500 Healthy Ragi Laddus Every Month",Vidya Raja,https://www.thebetterindia.com/262432/buy-earth-poorna-ragi-laddus-healthy-snacks-pune-online/
Watch: 23-YO Builds Low-Cost Solar ‘Rickshaw’ Home From Scrap at 1/5th the Cost,Gopi Karelia,https://www.thebetterindia.com/262406/india-innovation-ecofriendly-solar-scrap-rickshaw-low-cost/
"Math Teacher Builds Low-Cost Device To Make Online Classes Easier, Gets Orders",Roshini Muthukumar,https://www.thebetterindia.com/262394/teacher-online-low-cost-innovation-classes-pandemic-telangana/
I Built an Eco-Friendly Home That’s Cool in Summers & Saves 500 Litres of Water/Day,Himanshu Nitnaware,https://www.thebetterindia.com/262389/bengaluru-sustainable-mud-home-how-to-build-ecofriendly-save-water/
Watch: How One Ingenious Engineer ‘Bridged’ the Dreams of Millions,Vidya Raja,https://www.thebetterindia.com/262387/girish-bharadwaj-engineer-karnataka-bridgeman-india-suspension-river/
"Oil India Limited Recruitment 2021: 35 New Vacancies, Salary Upto Rs 1,50,000",Ria Gupta,https://www.thebetterindia.com/262386/oil-india-government-job-recruitment-2021-vacancy-apply-now/
‘Not a Job With Fixed Hours’: Caregiver Brings Hope to HIV+ Pregnant Women in Mizoram,India Development Review (IDR),https://www.thebetterindia.com/262375/mizoram-inspiring-caregiver-hiv-positive-pregnant-women-disease/
Gurgaon-Based Brothers Make Bioplastic From Corn Starch That Composts in 6 Months,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/262364/dr-bio-bio-compostable-plastic-corn-starch-straw-buy/
‘Our Son is a Topper & an Author’: Couple Shares How to Ace Homeschooling,Gopi Karelia,https://www.thebetterindia.com/262348/india-homeschooling-tips-guidance-success-board-exams-marks/
Can a Society Deny Permission to Charge Your EV? Here’s What You Should Know,Ananya Barua,https://www.thebetterindia.com/262320/how-to-charge-electric-vehicle-building-society-rwa-residential-complex-guidelines/
"Banana Saris, Lotus Shawls, Bamboo Jeans: How Desi Fashion Is Going Green!",Surekha Kadapa-Bose,https://www.thebetterindia.com/262318/sustainable-fashion-designers-clothes-plant-fabric-banana-bamboo-cloth/
She Quit Her IT Job To Help 2000 Women Earn 30% More Through Mushroom Farming,Himanshu Nitnaware,https://www.thebetterindia.com/262333/uttarakhand-woman-startup-how-to-grow-mushroom-farming-earns-crores/
"Engineers Run Biryani Thela While Juggling Full-Time Jobs, Earn an Extra Rs 45000/Month",Ria Gupta,https://www.thebetterindia.com/262321/order-biryani-online-street-food-stall-engineers-thela-business-idea/
"Ministry of Education Offers Scholarship Worth Rs 70,000 to Class 12 Graduates",Roshini Muthukumar,https://www.thebetterindia.com/262310/national-scholarship-scheme-ministry-of-education-class-12-how-to-apply/
DIY Non-Toxic Glue: 5 Ways To Make Plant-Based Adhesive at Home,Ria Gupta,https://www.thebetterindia.com/262299/diy-glue-at-home-sustainable-how-to/
28-YO Feeds 5 Lakh Destitute & Educates Slum Kids; The Reason Will Move You to Tears,Ria Gupta,https://www.thebetterindia.com/262290/gurugram-free-food-poor-hungry-slum-ngo-vishalakshi-foundation/
I-T Consultant Helps 500 Farmers Increase Income By 4 Times Through Stevia,Gopi Karelia,https://www.thebetterindia.com/262283/india-farmer-income-increase-green-valley-how-to-stevia-cultivation-powder/
"50 Wetlands, 14000 Farmers & 1 Hero: How Sarus Cranes Were Revived From the Brink",Himanshu Nitnaware,https://www.thebetterindia.com/262266/uttar-pradesh-wildlife-conservation-hero-sarus-crane-samir-kumar-sinha/
"Spending Just Rs 500/Month, I Grow 100+ Plants at Home. Here’s How",Roshini Muthukumar,https://www.thebetterindia.com/262265/terrace-gardening-tips-best-planters-composting-upcycling-facebook-group/
JPS Officer Shares Simple Technique That Can Help You Ace Revision For UPSC,Vidya Raja,https://www.thebetterindia.com/262255/easy-online-upsc-cse-prelims-mains-answer-writing-tips-jps-topper/
"71-YO Farmer’s Unique Technique Helps 4,000 Others Earn Profits Without Tilling",Hiren Kumar Bose,https://www.thebetterindia.com/262242/maharashtra-farmer-srt-saguna-rice-technique-mitigate-carbon-emission-farming/
